Ticker,Name,Market Cap,Sector,Industry,Dividend Yield,Gross Margin,Revenue Growth (QoQ),Correlation to S&P 500,1 Year Volatility,P/E Ratio,Debt/Equity (D/E) Ratio,Return on Equity (ROE),Return on Assets (ROA/ROI),1 Year Return,Correlation to U.S. Treasuries,Enterprise Val,P/B Ratio
"ATHM","Autohome Inc",3278315690.79,"Technology","Online Media",0.0106810930780968,0.886593270346492,0.16472466744528,0.0764882539050979,0.710892253174337,12.8371509752943,0,0.075649376390869,0.0608152849497434,-0.150587217660388,0.0149235029761473,156705379.925745,0.971122465916447
"CNMD","Conmed Corp",3266405941.26,"Healthcare","Medical Devices",0.00742046192375475,0.551776556415762,0.107202058977491,0.62909040995987,0.43763044012982,56.3445446294763,1.27202290867302,0.0754255224683084,0.0250253909165109,0.157620128293318,0.164654638882982,4248694941.26,4.10246851157679
"OGS","ONE Gas Inc",3264300291,"Utilities","Utilities - Regulated",0.0423039375203384,0.788842699573576,-0.065524274897527,0.269092641218238,0.255925722687423,14.3466177839503,1.12967956514166,0.0863701839880298,0.030373695398081,-0.225754846037272,-0.0231300985008624,6236238291,1.23332539566494
"IIJIY","Internet Initiative Japan Inc",3263725518,"Technology","Communication Equipment",0.0132825749167592,0.160370223912097,0.115734196754415,0.278017685509691,0.616440486119285,93.945638266712,0.564031238572668,0.0697276515016223,0.033294156535672,0.0346823247416022,0.244300186583104,3399205655.3589,6.55060872515876
"SLM","SLM Corp",3262346780.94,"Financial Services","Credit Services",0.0308988764044944,1,-0.179647102309204,0.425008098250572,0.419569661984382,10.2120665527453,3.06550601815005,0.178477923441262,0.0110878805293889,-0.124012361984872,-0.138370097504549,5054592780.94,1.81319656748687
"WDFC","WD-40 Company",3248437245.46,"Basic Materials","Chemicals",0.0162569777690726,0.513520633383647,0.0769124604166507,0.495203265928392,0.402524080915772,49.223966867092,0.601276061243327,0.328059385047108,0.149318436108123,0.445506226778688,0.189424285672293,3326669245.46,15.4556482860242
"AB","AllianceBernstein Holding Lp",3245415618.4,"Financial Services","Asset Management",0.0915492957746479,1,0.0290431108676943,0.487386180002575,0.363527800981994,13.0460578149747,0,0.122227427642946,0.122171242370927,-0.204259943174972,0.0226509123712696,3245415618.4,1.64533611681455
"GEF","Greif Inc - Class A",3214056431.25,"Consumer Cyclical","Packaging & Containers",0.0304583394347635,0.230775013154927,-0.17989026570495,0.456881982658545,0.345539573282643,8.22219603798925,1.27069753118103,0.210308279980632,0.0681440805386677,0.0347385749030462,-0.0423064500351441,5532056431.25,1.64967224310938
"SR","Spire Inc",3204583166.96,"Utilities","Utilities - Regulated",0.0488549618320611,0.199420103092784,-0.0120942075111394,0.469754660878246,0.241876548452207,15.8329207853755,1.59945840331814,0.0691942155823733,0.0198783140753981,-0.0791664738224307,0.260252699306778,7865083166.96,1.09847570251945
"CVI","CVR Energy Inc",3189835906.27,"Energy","Oil & Gas - Refining & Marketing",0.264375413086583,0.192307692307692,-0.06557984438681,0.351678478163469,0.662284879189004,4.03776696996202,1.65412748171369,1.08293351610692,0.186265841438255,0.202374190918077,-0.226990762766629,3883835906.27,3.33316186653083
"RUSHA","Rush Enterprises Inc - Class A",3187396218.76,"Consumer Cyclical","Autos",0.0182746573501747,0.199120025848925,0.0624657375531437,0.573857676417023,0.31172235844536,8.677106444707,0.883242472673367,0.200648291267596,0.0910651830506021,0.211588791254698,-0.0759086006127848,4673226218.76,1.67791960608798
"IART","Integra Lifesciences Holdings Corp",3186959983.65,"Healthcare","Medical Devices",0.420948290104081,0.570954523940892,-0.00719123759381712,0.388800750581865,0.314404659554684,31.6000513980744,1.06855278646877,0.0598381244435769,0.0266293857554451,-0.308914386584289,0.143057577297286,4600708983.65,2.01805826014852
"KWR","Quaker Houghton",3186915843.2,"Basic Materials","Chemicals",0.0124811411329036,0.373710793865621,-0.00326278193808438,0.602617559639684,0.479339897644173,192.063872910263,0.631450232695553,0.0125933826111821,0.00592457335787951,0.00724944370975722,0.052427238420101,3834939843.2,2.37762470228547
"UNF","Unifirst Corp",3182896625.8,"Consumer Cyclical","Manufacturing - Apparel & Furniture",0.00706915227182031,0.339017992970676,0.107425437730193,0.198514696536261,0.269002932976207,30.701011109825,0.0323155152797461,0.0526406583509618,0.0414673110044326,-0.105782070219805,0.0352351168699426,3158055625.8,1.58830347202539
"SBSW","Sibanye Stillwater Ltd",3180520099.6425,"Basic Materials","Metals & Mining",0.0281695607763024,0.0498930046351498,0.103346430967337,0.376799063371174,0.564980476582756,3.20943541188781,1.03011131475845,0.2088058024313,0.110399625519861,-0.56172301476062,0.341180923007168,2381090905.01624,0.670148736530665
"ALE","Allete Inc",3163212487.38,"Utilities","Utilities - Regulated",0.0487410071942446,0.261615628299894,-0.0244656193664692,0.432505502947483,0.25753949214985,12.7909926703599,0.644907772913228,0.0905189374182154,0.0369617528808645,-0.116814153491617,0.286715892033661,4834812487.38,1.1351512550707
"BTU","Peabody Energy Corp New",3159312000,"Basic Materials","Coal",0.0134048257372654,0.255074613031792,-0.19635009310987,0.279171525834245,0.893305480588971,2.6336378792931,0.102700514659111,0.352582425253319,0.208980445102565,-0.137431343760187,0.132744767069831,2526012000,0.913465564101081
"KOS","Kosmos Energy Ltd",3128743899.6,"Energy","Oil & Gas - E&P",0.069272030651341,0.736429485742936,0.154442846368372,0.320541042170821,0.730682044869571,40.3380980570633,2.38998808605648,0.0871283658643233,0.0162817900228878,0.209964412811388,-0.13526101241256,5375782899.6,3.12977985673258
"AVNT","Avient Corp",3128620533.6,"Basic Materials","Chemicals",0.0260320799368919,0.259121666445535,-0.0845378355399004,0.641509240153036,0.47898978355463,5.28840522920892,0.913654530282402,0.254563839972461,0.0984453587489652,0.0163978337912891,0.151708850794783,4769320533.6,1.37407024182002
"JJSF","J&J Snack Foods Corp",3127840907.85,"Consumer Defensive","Consumer Packaged Goods",0.017108938547486,0.328353568556063,0.108476972024794,0.221048381080263,0.272055241409332,39.6400895730363,0.133743930454473,0.0897753738365075,0.0627004683106608,0.0594422310708977,0.233996953605108,3200169907.85,3.43146367691038
"VSH","Vishay Intertechnology Inc",3120140470.92,"Technology","Semiconductors",0.0159172304019101,0.278383605516527,-0.0769303134306086,0.49798448572209,0.337633560632678,9.04032170193779,0.442681501019511,0.161690929878852,0.0844008637531027,0.0113615928178787,0.169877165197997,2892604470.92,1.45918236663112
"PAGP","Plains GP Holdings LP - Class A",3119709340.64,"Energy","Oil & Gas - Midstream",0.0694354315379624,0.0491260044735316,-0.157993861607143,0.333976875391156,0.380556916831699,16.4195228454737,5.41214892227302,0.123236581806389,0.00660238033185648,0.401122226056845,-0.142762617205927,11143709340.64,2.03769388676682
"TGNA","TEGNA Inc",3117545417.35,"Consumer Cyclical","Entertainment",0.0299342105263158,0.385539009846574,-0.111899849460411,0.21237551937508,0.22251486912899,5.0348606205345,1.06222108128922,0.204900111146179,0.0853079537055088,-0.203674280823022,-0.0231723266119106,5709263417.35,1.05303269584265
"NNI","Nelnet Inc - Class A",3111322629.87,"Financial Services","Credit Services",0.0113228089275993,0.838557217050957,-0.172934710150003,0.632292388737674,0.222557017528088,23.7759638535076,3.77790008500808,0.0403176423884275,0.00722116018456118,-0.108165714784313,0.277176318393259,14766886629.87,0.94426117475943
"OTTR","Otter Tail Corporation",3109102235.34,"Utilities","Utilities - Regulated",0.0219904498617743,0.406819045065576,-0.0672127047642866,0.41750069914106,0.31740353315042,11.1665890957479,0.624046548328533,0.21366409961358,0.0915092741266893,0.267915386369104,0.151910008445503,3795381235.34,2.21615080687619
"CUZ","Cousins Properties Inc",3103787870.6,"Real Estate","REITs",0.0676890534108937,0.673931847441262,0.0188451093918123,0.675096913921276,0.290830187992112,35.1520779038688,0.530967387392965,0.0192358008631885,0.0116558221687148,-0.137920200806323,-0.0785215846609957,5515264870.6,0.681445622038369
"TDW","Tidewater Inc - New",3089969897.83,"Energy","Oil & Gas - Services",0.00451467268623025,0.446237744852337,0.560590732261866,0.287883425947271,0.614790048095124,44.0536903926377,0.720101091282329,0.0765502876597435,0.0464469792511309,0.888924661944623,-0.183199642431492,3553596897.83,2.99204041504556
"AAP","Advance Auto Parts Inc",3067476062.38,"Consumer Cyclical","Retail - Apparel & Specialty",0.0200120072043226,0.36286514661766,0.0294312623777089,0.195609854553905,0.384584931728754,16.4850709515467,1.50956375610722,0.0698176655285595,0.0152678310456907,-0.635400420807981,-0.0768993457964485,6745564062.38,1.15890783461057
"LEG","Leggett & Platt Inc",3062141095.2,"Consumer Cyclical","Manufacturing - Apparel & Furniture",0.0686311077955987,0.182320912029947,-0.0919344870210136,0.657643856134879,0.326881353339421,14.3560295133615,1.33588159745581,0.129071297823094,0.0412612438340265,-0.272816207144261,0.0718956139738328,4972541095.2,1.87275462980857
"KTB","Kontoor Brands Inc",3061020740.04,"Unknown Sector","Unknown Industry",0.044765679645605,0.414741650624866,0.0791712075921527,0.335301741104511,0.473543462788712,14.3153410219429,2.44061975007479,0.700547128394981,0.132399639756672,0.295178020682756,0.0466947381235975,3831610740.04,8.80555065254413
"TSEM","Tower Semiconductor Ltd",3048329760,"Technology","Semiconductors",0.0495294700346706,0.224646750008052,-0.0600269586465895,0.278020367919174,0.426503281315209,11.5218705139302,0.21519735857618,0.140091742779214,0.103849964358724,-0.393820713664056,0.16499461389058,2314861760,1.61411892037292
"IRT","Independence Realty Trust Inc",3042548838.44,"Real Estate","REITs",0.0454868514570007,0.581678103518834,0.0498567870485678,0.644118876198279,0.328509892225559,53.4549499005587,0.769502569438305,0.0159798722898871,0.00871604154077833,-0.214987590589098,0.0801749406003991,5709270838.44,0.862113093379304
"ADNT","Adient plc",3039159395.8,"Consumer Cyclical","Autos",0.0347551342812006,0.0670421024403325,0.0216438356164383,0.575805484535832,0.649051595496297,14.8251677843902,1.13779174147217,0.0932772153338642,0.0217749216633916,-0.0736511561518698,0.147879175099229,4464159395.8,1.36407513276481
"JOE","St. Joe Company",3034762359.6,"Real Estate","Real Estate Services",0.00959808038392321,0.366653516125851,0.760976795887175,0.56631358042509,0.390041251965982,32.7533577205763,0.931817410136303,0.142109604073947,0.0621709508236871,0.451201233799288,-0.0294680019008387,3543864359.6,4.48010127091308
"NWE","NorthWestern Energy Group Inc",3033312190.68,"Utilities","Utilities - Regulated",0.0498054474708171,0.722996667600984,-0.041716905225208,0.384919428600912,0.233743410436838,17.0666797425352,0.968475566100596,0.0659166287215744,0.024245257518471,-0.0925645825754042,0.153613662027561,5665696190.68,1.10688100071011
"KAI","Kadant Inc",3029135225.46,"Industrials","Industrial Products",0.00500496181559304,0.432980317959555,0.0876219322079195,0.66761070806575,0.331775786043359,26.3972325141174,0.176639987316374,0.165185897472808,0.0990404464208075,0.410011299854807,0.0406419142817844,3079321225.46,4.14013113537583
"CABO","Cable One Inc",3023172370.73,"Communication Services","Communication Services",0.022057723941977,0.739068581270757,-0.0102891801148056,0.579432199299076,0.406744209697206,40.3444680749726,2.05168319434991,0.0423891244578782,0.0108648210675222,-0.264755646783545,0.142545218022983,6482177370.73,1.67699397011648
"MEOH","Methanex Corp",2987773928.4,"Basic Materials","Chemicals",0.113654301499605,0.211001089309935,0.284647796115978,0.478902812186604,0.486262862722044,3.89399646855047,0.995512876080341,0.488993804384506,0.129971136327852,0.169924635574751,-0.121729564253522,5181250928.4,1.41465697815307
"APAM","Artisan Partners Asset Management Inc - Class A",2985807255.34,"Financial Services","Asset Management",0.0687830687830688,1,0.0614991976509953,0.768772022152519,0.384677775447466,14.1950796817549,1.04088257433195,0.76753762591385,0.156127139023119,0.218051238366918,0.147099229697917,3065028255.34,10.0334939221867
"STNG","Scorpio Tankers Inc",2974020266.43,"Industrials","Transportation & Logistics",0.0202224469160768,0.409896982635583,0.141038593261197,-0.0528731880856077,0.58047255231649,4.66695268650814,1.58254269140169,0.254208140392084,0.139773682142972,0.00894695378676813,-0.24333667510834,4529249266.43,1.18637736373508
"BNL","Broadstone Net Lease Inc",2972003719.92,"Unknown Sector","Unknown Industry",0.0792639773531493,0.596140328455492,0.0581411073760674,0.742962383239613,0.286304348674719,16.1757544680295,0.607037159988413,0.0592662984377083,0.0341879928379605,-0.0230626315223237,0.261834358723765,4831369719.92,0.952328433671625
"CNO","CNO Financial Group Inc",2961643821.52,"Financial Services","Insurance - Life",0.0259179265658747,0.614564643799472,0.0466143819728266,0.608982242987693,0.339111352204391,10.4430318107193,2.19459287868367,0.147583425486242,0.0084210901392182,0.193294818000674,-0.184553017995296,6526843821.52,1.56692440692027
"ZD","Ziff Davis Inc",2958631302.05,"Technology","Application Software",0.654864154250657,0.837159992375031,-0.00259745578036286,0.718677759091169,0.394640165458456,64.9506344847647,0.554693155401638,0.024444174345047,0.0130963783563027,-0.258763246768371,0.143012286568212,3268953302.05,1.63991407644537
"NSA","National Storage Affiliates Trust",2948420017.76,"Real Estate","REITs",0.0647024841132294,0.732686279072951,0.059843403152249,0.613236094076233,0.328522495975123,29.0969201701355,2.65838340023796,0.0636747435959066,0.0164886535856833,-0.101755990549877,0.183847731458759,6759844017.76,2.02424770417239
"ABCB","Ameris Bancorp",2948099240.32,"Financial Services","Banks",0.0159447249534946,1,-0.0544018292519173,0.535687370524099,0.327132762669209,10.329999580647,0.40016205223137,0.0872605370281389,0.0111220448908681,-0.138924242358055,-0.102488568408758,2741696240.32,0.880800258470919
"VIRT","Virtu Financial Inc - Class A",2946292771.68,"Financial Services","Brokers & Exchanges",0.0512273212379936,0.713866549025333,0.12319889349142,0.364393034121744,0.329292070592372,17.9553462836248,11.7483490551126,0.126516180852062,0.0122792748156182,-0.115117132630017,-0.0677553417203165,17085546771.68,2.32846672479089
"TIGO","Millicom International Cellular S.A.",2946283520,"Communication Services","Communication Services",0.0295964125560538,0.723016605166052,-0.000490677134445505,0.237391107054788,0.560854223344029,22.8394071317829,2.9195020746888,0.0357836338418863,0.00908578673052543,0.271916790490342,-0.0912621998224629,9670283520,0.817276981969487
"ARCH","Arch Resources Inc - Class A",2942242387.62,"Basic Materials","Coal",0.0278479452898774,0.19837738600942,-0.138028674457506,0.190999734807953,0.644728086527989,3.5897508825643,0.0927128173906815,0.580131821276849,0.340851810350151,0.211716383439715,-0.0689868347313224,2857039387.62,2.107397047323
"UCBI","United Community Banks Inc",2934489483.09,"Financial Services","Banks",0.0353302611367128,1,-0.0556577779421555,0.58646560052618,0.294417382464672,11.855517241325,0.113741840001206,0.0820406535781771,0.00962460067857593,-0.280817339999707,-0.0997145020078206,2537118483.09,0.921687091714241
"AWR","American States Water Company",2929670596.32,"Utilities","Utilities - Regulated",0.0211198428290766,0.623173979538023,0.123807266046346,0.47211621029355,0.282917427803218,23.7948587280908,1.11275356945148,0.165999730349198,0.0583543552367941,-0.168154438402997,0.314338272601746,3779374596.32,3.79817200046154
"MHO","MI Homes Inc",2927514374.96,"Consumer Cyclical","Homebuilding & Construction",0.00594530321046373,0.269247714242845,0.033016166993113,0.568171197402642,0.46321389612259,5.96869660812514,0.39307057062009,0.218521691255544,0.1278750861175,1.33970228838036,0.388783181482052,3144738374.96,1.20686807624318
"CAMT","Camtek Ltd",2923165211.66,"Technology","Semiconductors",0.0189944134078212,0.493578190202478,0.317580360485639,0.59764067041449,0.545608199355895,36.5628739779109,0,0.208145232256015,0.118077883639769,1.84738434932987,0.242835772534775,2719246211.66,7.61038789607969
"KLIC","Kulicke & Soffa Industries Inc",2916845790.05,"Technology","Semiconductors",0.0159596808063839,0.473700079082641,-0.293360762522135,0.612224337432171,0.537358613014656,51.0402077071814,0.0412179529202826,0.0485828548378081,0.0375864943020597,0.0853861704388617,0.224460184727175,2205856790.05,2.48334977072285
"SEM","Select Medical Holdings Corporation",2901412775.94,"Healthcare","Health Care Providers",0.0215796288303841,0.133989196094841,0.0624444282858589,0.539094219949247,0.470892357599303,12.910890488595,3.96124182645665,0.187029346769259,0.0292317891381802,-0.0445960082327557,0.252096263641867,7846074775.94,2.28852334020082
"CXT","Crane NXT Company",2900051347.92,"Industrials","Industrial Products",0.0109674892283588,0.468971379994333,0.0531184720978812,0.597813882930448,0.317275869275032,9.73171593261745,0.819046527618611,0.263320668021561,0.110837323910921,0.419213060338592,-0.0972730107153169,3385751347.92,3.32346017410039
"CWT","California Water Service Group",2893178280,"Utilities","Utilities - Regulated",0.0198170731707317,0.437437248995984,-0.0425486374747941,0.341463959003162,0.280059420149869,69.9646517701683,0.828450776511553,0.0305407895538565,0.010489324236092,-0.198038686615519,0.191819895193066,3992797280,2.05092784411357
"TPH","Tri Pointe Homes Inc",2887668339.86,"Consumer Cyclical","Homebuilding & Construction",0.109135004042037,0.233708122444891,-0.217653359407947,0.493016427924647,0.455091517423538,6.977724149758,0.472620721715183,0.143750694714611,0.0866230559231647,0.560727661851257,0.45555484014832,3420287339.86,0.987778375588399
"GHC","Graham Holdings Co. - Class B",2876694448.68,"Consumer Defensive","Education",0.0110404817664771,0.296829833768024,0.0978637704234728,0.478206575494963,0.265503077250226,18.1851737395141,0.325145092816838,0.0422497020180643,0.0239520976217297,0.0259836735880723,-0.164613080569368,3203008448.68,0.779908816258963
"CNS","Cohen & Steers Inc",2866235040.62,"Financial Services","Asset Management",0.0431654676258993,0.889370196465083,-0.115854834906503,0.640394528735428,0.329238968357348,21.7584076567221,0.363582055352788,0.377914941166851,0.202999063442794,-0.0935022223968521,0.129931384413794,2765438040.62,7.81855415151366
"SHOO","Steven Madden Ltd",2852915116.12,"Consumer Cyclical","Manufacturing - Apparel & Furniture",0.0262828535669587,0.420863999189481,-0.00702604721518096,0.554269558507765,0.427624058345256,17.0360922479592,0.153442257101828,0.202118854644133,0.133288469532179,0.170194960273616,0.0807752473787995,2774907116.12,3.40834599638248
"CBZ","Cbiz Inc",2851826963.76,"Industrials","Business Services",0.04,0.166588314386697,0.130145735034218,0.530697858575254,0.274343209560108,23.3360361007144,0.754175333150751,0.159122713759257,0.060494254798146,0.145487292375425,-0.0550731507007772,3423512963.76,3.51819402038505
"HCC","Warrior Met Coal Inc",2838108299.84,"Basic Materials","Coal",0.00575421290587752,0.361890683775417,0.0853631657183864,0.334130530881363,0.520810653329004,6.3152434543375,0.10107769142087,0.279467743562852,0.208000266592243,0.656283827836485,-0.103139511678485,2318786299.84,1.62622552437182
"ARCB","ArcBest Corp",2821971214.3,"Industrials","Transportation & Logistics",0.00410642484387031,1,-0.115526012557516,0.459701978270399,0.542250642933288,15.3384673024242,0.365622130310232,0.153657466121736,0.0752672456669838,0.492917839837976,-0.0448399494109082,2927469214.3,2.31170224307854
"BANF","Bancfirst Corp",2817837808.24,"Financial Services","Banks",0.0196886446886447,1,-0.00658006308720283,0.511166831631526,0.292325497979744,12.7702171616581,0.0657106751574511,0.167383355461396,0.0180663387769092,-0.062580223927778,-0.220997986802196,564263808.24,2.05593951792812
"WD","Walker & Dunlop Inc",2815291501.26,"Financial Services","Banks",0.030526953361599,1,-0.148499260165203,0.749111489583189,0.403159484065677,24.0110149361194,0.917499863730593,0.0691831126529718,0.026611913081066,0.0593421896802868,0.118226260110191,4126621501.26,1.65005635473183
"BDC","Belden Inc",2803882514.93,"Technology","Computer Hardware",0.00207684319833853,0.384756392318529,-0.0651522540943875,0.238465536588609,0.374726418143269,10.530658174672,1.00989911622478,0.229587949907112,0.0851811962746763,-0.139346257630664,-0.219164436183561,3484184514.93,2.3377376312573
"SFBS","ServisFirst Bancshares Inc",2798992427.63,"Financial Services","Banks",0.0214682767874257,1,-0.135302369858209,0.392853292222344,0.306305204311503,12.0417328596504,1.02438174752513,0.172160409793933,0.0154242278114937,-0.279987976557582,-0.148970037495027,2168923427.63,1.99801869935698
"FHI","Federated Hermes Inc - Class B",2782179105.16,"Financial Services","Asset Management",0.0343452928549525,1,0.0564433821426604,0.468563163389914,0.308545569041441,10.1799827484184,0.41784102003749,0.24923027187675,0.133977634281144,-0.103415062804318,0.202642177111416,2687387105.16,2.52916636076208
"IBOC","International Bancshares Corp",2779791347.2,"Financial Services","Banks",0.0272786317384715,1,0.115519542842013,0.574898007640548,0.284211251322926,6.76670954323716,0.284437395691397,0.191366042337927,0.0272059210050861,-0.0343719007128787,-0.11580747264023,2705125347.2,1.26722164832324
"LCII","LCI Industries",2779356521.75,"Consumer Cyclical","Autos",0.0335249042145594,0.219894403819392,-0.152607724372592,0.672497549829323,0.484380770399108,56.2133471219384,0.841562814290087,0.0360663773653447,0.0157380549514132,0.151248644364235,0.232224456604388,3902856521.75,2.02556336944481
"GSHD","Goosehead Insurance Inc - Class A",2772764975.88,"Financial Services","Insurance",0.0130452180872349,0.444797972687597,0.231299946261723,0.40742061064173,0.801116608368515,251.61206677677,3.15969002232526,0.42338612853342,0.0337113625187466,0.846849108712026,0.150705693136753,2882894975.88,59.5218310123648
"DOC","Physicians Realty Trust",2768455537.56,"Real Estate","REITs",0.0791057609630267,0.656253834438855,0.0534852067856411,0.599649083337496,0.235423497591939,59.528997066185,0.735951148664713,0.0162636184767589,0.00900840477424533,-0.169269695431459,0.414775054442696,4649741537.56,0.980929773215032
"CSWI","CSW Industrials Inc",2751296850,"Industrials","Industrial Products",0.00427518703943297,0.446637172052462,0.0651753211431441,0.433393946031724,0.288924363447573,26.6268276749768,0.294755565854016,0.190337947117705,0.0999417245189855,0.534444399178254,-0.0391830096772365,2910450850,4.68763040378105
"FIBK","First Interstate BancSystem Inc",2748329146.53,"Financial Services","Banks",0.0758676351896691,1,-0.0906505510131532,0.446564389268388,0.299633762076331,9.75276489187367,1.05020256036299,0.0906051057809787,0.00898578313906121,-0.311695461914839,-0.101429730873359,5395629146.53,0.890724079251337
"SITC","SITE Centers Corp",2718466999.74,"Real Estate","REITs",0.0415003990422985,0.713116282925414,0.0426092781054861,0.638452537843681,0.345132607217683,31.4928985141335,0.850217201498791,0.0421203641127862,0.0213342230831375,-0.0016664105032862,-0.0612662469342787,4395359999.74,1.3282085406727
"PIPR","Piper Sandler Co`s",2711047479.98,"Financial Services","Asset Management",0.0156576200417537,1,-0.127408041524869,0.678264361312261,0.406268630174512,37.8812508555619,0.257010990200855,0.0688467777525255,0.0362764700202223,0.12689260455015,0.051513904317926,2925018479.98,2.62094971265768
"SUBCY","Subsea 7 S.A.",2709860210.8,"Unknown","Unknown",0.013810181531176,0.281975517095821,0.0725280695400217,0.257692209575313,0.481388445606273,10.2104755493595,0.361995841995842,0.220706860706861,0.0887773875229972,0.325746163781963,-0.126284260780476,2657860210.8,2.25352200482329
"ABM","ABM Industries Inc",2708680133.25,"Industrials","Business Services",0.0218253968253968,0.129375801203037,0.0340573060059142,0.477703362332593,0.378177164797685,11.4145812610619,0.779312940164507,0.133754192148353,0.0482077014494815,-0.0846924296535722,0.0483981385567745,4060580133.25,1.45620135113704
"ASB","Associated Banc-Corp",2689413823.8,"Financial Services","Banks",0.0484708597807271,1,-0.0607991754339656,0.488173029488449,0.309376177085039,7.24862495094657,1.1984509592018,0.0950416202856418,0.00910683330357236,-0.202350515909604,-0.268514179791784,6690768823.8,0.683714917665578
"VAC","Marriott Vacations Worldwide Corp",2687072244.24,"Consumer Cyclical","Travel & Leisure",0.0282491417361452,0.361720067453626,-0.0527156549520766,0.518824833982508,0.421001192488758,8.75267832,2.10008305647841,0.124568878068574,0.0321668063704946,-0.465467994764554,-0.0314461632090415,7241072244.24,1.11589378913621
"NPO","EnPro Industries Inc",2686370726.82,"Industrials","Industrial Products",0.00908023483365949,0.397287594734743,-0.104962513388076,0.752856934407905,0.358113224436871,17.4326458586632,0.460686128276156,0.109049093321539,0.0589647684551881,0.167395291560213,-0.0583434873525787,3005170726.82,1.90806927112721
"HI","Hillenbrand Inc",2684747097.6,"Industrials","Industrial Products",0.0198153569015987,0.350681699003671,0.263123033614837,0.731458736076516,0.337816202022744,4.71256292364402,1.28700239219775,0.374648581997534,0.11395196495632,-0.213764507987859,0.0509799692987327,4540047097.6,1.64678102042569
"BRC","Brady Corp - Class A",2676453300.74,"Industrials","Consulting & Outsourcing",0.016857962697274,0.517252389429579,0.0291844535587735,0.458900910108804,0.267771569494654,14.6528920366589,0.0803775306736135,0.185043552963458,0.132319178718038,0.227695787918428,-0.0928500169370753,2581076300.74,2.68992444234727
"MGEE","MGE Energy Inc",2674281211.5,"Utilities","Utilities - Regulated",0.0236090017948364,0.430037127479318,-0.0175764993880049,0.355396226308047,0.236665558354307,22.536014321589,0.815801243669836,0.135592697439648,0.0488054655935801,0.0465931512824482,0.279033450110741,3406685211.5,2.96798400464795
"KFY","Korn Ferry",2674274507.5,"Industrials","Employment Services",0.015129228829586,0.880691584709357,0.00442865513376978,0.553823956301778,0.363237391904119,14.9495184529899,0.326678251548455,0.109716621972856,0.0527852397141157,0.00642014299461757,0.0403532905706579,2633581507.5,1.58552477172625
"FBP","First Bancorp PR",2672693660.57,"Financial Services","Banks",0.0372836218375499,1,0.017167072401046,0.548525573034598,0.385884068707694,9.01265443677099,0.507801588251726,0.21836383049225,0.0157406724623199,0.109392996602782,-0.16081550160483,2749480660.57,2.05107765716755
"AIN","Albany International Corp - Class A",2667600000,"Consumer Cyclical","Homebuilding & Construction",0.0107146683810136,0.362265479925722,0.07884081776768,0.63644801020544,0.307092475649958,27,0.536252827000161,0.11036236107314,0.0578165672846885,-0.167879221186049,0.152502822114614,2986679000,2.91592291102587
"CATY","Cathay General Bancorp",2667422754.12,"Financial Services","Banks",0.0376940133037694,1,-0.0921496555585307,0.620663974683746,0.300555721522929,7.22489160078982,0.0782086574784291,0.143968298812239,0.0164357728146239,-0.119311354697913,-0.109375627404377,1710860754.12,1.01087139983689
"IDCC","Interdigital Inc",2664740057.36,"Communication Services","Communication Services",0.0196102463537198,0.641321570810672,0.220818375100206,0.402789301020402,0.350798434804126,12.8488702854029,1.04768352672986,0.328772747773276,0.114654729305105,1.08595678134917,0.260883292625582,2192071057.36,4.5673689343366
"ESE","Esco Technologies Inc",2659006288.71,"Technology","Computer Hardware",0.00307308172476712,0.407941338457642,0.135497977778386,0.59859813182711,0.322349614955605,29.0322562858671,0.166944734757367,0.0851507521511866,0.0548714037596629,0.145061581966178,0.0653872754873451,2787769288.71,2.40189973534
"ARLP","Alliance Resource Partners LP",2658192887.67,"Basic Materials","Coal",0.124555160142349,0.394217944105536,0.00641936815076338,0.332783299359147,0.477926423618453,3.64285219243224,0.20464778194181,0.419785764006742,0.262535400585406,0.112795983435946,-0.170366624307312,2835118887.67,1.45387051956512
"GNW","Genworth Financial Inc - Class A",2648859441.8,"Financial Services","Insurance",0.0851063829787234,0.225559803386128,-0.00919913419913421,0.145422378484069,0.351141429864439,6.57285221290323,0.198857994041708,0.0527159161516073,0.00452552203524966,0.130434782608696,-0.261605445092885,2257859441.8,0.32880578969712
"VIST","Vista Energy S.A.B. de C.V",2631579261.48,"Unknown","Unknown",0.0175901495162709,1,0.00299087782264085,0.344043670993033,0.6029458162185,14.2468546419581,1.05214320337927,0.293014661996,0.114029485690368,1.535,-0.200680109620398,2965720261.48,3.11776326502855
"MOD","Modine Manufacturing Company",2628802111.68,"Consumer Cyclical","Autos",0.0987654320987654,0.217727639000806,0.0720456116102282,0.363967726093011,0.533454355702166,12.7797866391833,0.513643178410795,0.343893672155814,0.13215759970446,1.51651651651652,-0.0623345184634998,2851202111.68,3.94123255124438
"SKT","Tanger Factory Outlet Centers Inc",2610574450.32,"Real Estate","REITs",0.0483720930232558,0.686755407086735,0.0529404375213107,0.717159746072413,0.406269161749597,27.8517720958914,3.08445577586611,0.191999721415944,0.0425841531214037,0.399358571121754,0.132777234391069,3935568450.32,5.32041724560856
"IOSP","Innospec Inc",2607695951.82,"Basic Materials","Chemicals",0.0132767840678591,0.295625942684766,-0.0953216374269006,0.688105316629328,0.287265890821503,20.5654254875394,0.0377643504531722,0.117033550233052,0.078547977451527,-0.0133268169633393,0.00595335774896391,2442995951.82,2.31712808940821
